KEY,en,notes,sp,fr,de,it,pt-br,zh,ja
ARMOR_ANGRYFACE_DESC,"Side Quest Item. Equipped cat is an enemy, must be downed to win the battle, and can still receive level ups. Can't be equipped to a Collarless cat.",,"Objeto de misión secundaria. El gato equipado es enemigo, debe estar abatido para ganar el combate, y aún puede recibir subidas de nivel. Los gatos sin collar no pueden equiparse con este objeto.","Objet de quête secondaire. Le chat équipé est un ennemi, il doit être tué pour gagner le combat et peut toujours monter de niveau. Inéquipable sur un chat sans collier.","Nebenquestgegenstand. Die Katze, die diesen Gegenstand ausgerüstet hat, ist ein Gegner. Sie muss besiegt werden, um den Kampf zu gewinnen und kann trotzdem aufleveln. Klassenlose Katzen können dies nicht ausrüsten.","Oggetto per missione secondaria. Il gatto equipaggiato è un nemico, va messo KO per vincere la battaglia e può comunque salire di livello. Non può essere equipaggiata su un gatto Senza Collare.","Item de missão secundária. O gato que equipar este item se torna um inimigo e precisa ficar inconsciente para que você vença a batalha, mas ainda pode subir de nível. Não pode ser equipado com um gato sem coleira.","支线任务物品。
装备的猫是敌人，必须击倒才能赢得战斗，
并且仍可升级。不能装备在无项圈猫上。
","サイドクエストアイテム。装備し
た猫は敵となり、戦闘に勝つには
倒さなければなりませんが、レベ
ルアップは可能です。首輪のない
猫には装備できません。"
ARMOR_ANGRYFACE_FIXED_NAME,Happy Face,,Carita sonriente,Visage enjoué,Lachendes Gesicht,Faccia Felice,Rosto Feliz,愤怒面具,ハッピーフェイス
ARMOR_ANGRYFACE_FIXED_DESC,Spawn near enemies and take an AI controlled bonus turn at the start of every battle.,,Genera enemigos cercanos y juega un turno de bonificación controlado por la IA al inicio de cada combate.,Vous apparaissez près des ennemis et effectuez un tour bonus contrôlé par l'IA au début de chaque combat.,Du beginnst den Kampf in der Nähe von Gegnern und führst am Anfang jedes Kampfes einen zusätzlichen computergesteuerten Zug aus.,Si genera vicino ai nemici e ti consente di effettuare un turno bonus controllato dall'IA all'inizio di ogni battaglia.,Gere inimigos próximos e obtenha um turno sob controle do computador no início de cada batalha.,"每场战斗开始时在敌人附近生成
并获得一次 AI 控制的额外回合。
","敵の近くに出現し、毎戦闘の開始
時にAIが制御するボーナスター
ンを取得します。"
ARMOR_BUBBLEBOY_NAME,Bubble Boy,,Niño Burbuja,Bulle protectrice,Bubble Boy,Ragazzo Bolla,Menino Bolha,泡泡小子,バブルボーイ
ARMOR_BUBBLEBOY_DESC,Side Quest Item. All units rebound with Knockback 5 on contact.,,Objeto de misión secundaria. Todas las unidades rebotan con 5 de retroceso al contactar.,Objet de quête secondaire. Toutes les unités subissent Recul +5&nbsp;au contact.,Nebenquestgegenstand. Alle Einheiten auf der Karte werden bei Kontakt mit Rückstoß&nbsp;5 zurückgestoßen.,Oggetto per missione secondaria. Tutte le unità rimbalzano con Contraccolpo 5 al contatto.,Item de missão secundária. Todas as unidades ricocheteiam com empurrão 5 ao entrar em contato.,"支线任务物品。
所有单位接触时反弹，
附带 击退 5 效果。
","サイドクエストアイテム。すべて
のユニットが接触時にノックバッ
ク5で反発します。"
ARMOR_CHAOSDEVICE_NAME,Chaos Device,,Dispositivo del caos,Outil du chaos,Chaosgerät,Dispositivo del Caos,Dispositivo do Caos,混沌装置,カオスデバイス
ARMOR_CHAOSDEVICE_DESC,Side Quest Item. When any cat levels up they are offered abilities from all classes.,,"Objeto de misión secundaria. Cuando cualquier gato sube de nivel, se le ofrece habilidades de todas las clases.","Objet de quête secondaire. Quand un chat monte de niveau, des compétences de toutes classes lui sont proposées.","Nebenquestgegenstand. Wenn Katzen aufleveln, erscheinen Fähigkeiten einer beliebigen Klasse zum Auswählen.","Oggetto per missione secondaria. Quando un gatto sale di livello, gli vengono offerte abilità di tutte le classi.","Item de missão secundária. Quando qualquer gato sobe de nível, habilidades de todas as classes são oferecidas.","支线任务物品。
任何猫升级时都会获得所有职业的技能。
","サイドクエストアイテム。猫がレ
ベルアップすると、すべてのクラ
スから能力が提供されます。"
ARMOR_CHAOSDEVICE_FIXED_NAME,Chaos Controller,,Mando del caos,Contrôle du chaos,Chaossteuerung,Controllore del Caos,Controlador do Caos,混沌掌控者,混沌の制御装置
ARMOR_CHAOSDEVICE_FIXED_DESC,Abilities from all classes are offered when you level up. You can reroll your levelup options thrice.,,Se ofrecen habilidades de todas las clases al subir de nivel. Se pueden cambiar al azar las opciones tres veces al subir de nivel.,Des compétences de toutes classes vous sont proposées quand vous montez de niveau. Vous pouvez tirer de nouvelles options jusqu'à 3&nbsp;fois.,"Wenn Katzen aufleveln, erscheinen Fähigkeiten einer beliebigen Klasse zum Auswählen. Du kannst deine Auswahlmöglichkeiten dreimal neu generieren, wenn du ein Level aufsteigst.",Ti vengono offerte abilità di tutte le classi quando sali di livello. Puoi modificare le tue scelte per tre volte.,Habilidades de todas as classes são oferecidas ao subir de nível. Você pode rolar suas opções novamente três vezes.,"升级时提供所有职业的技能选项。

你可以重选升级选项三次。","レベルアップ時にすべてのクラス
のアビリティが提供されます。レ
ベルアップの選択肢を3回まで再
ロールできます。"
ARMOR_EXPERIMENTALTREATMENT_NAME,Experimental Treatment,,Tratamiento Experimental,Traitement expérimental,Experimentelle Behandlung,Trattamento Sperimentale,Tratamento Experimental,实验性治疗,実験治療
ARMOR_EXPERIMENTALTREATMENT_DESC,Side Quest Item. Your team's passive ability level ups offer disorders instead.,,Objeto de misión secundaria. La habilidad pasiva del grupo ofrece trastornos al subir de nivel.,Objet de quête secondaire. Des troubles vous sont proposés quand la compétence passive de votre équipe monte de niveau.,"Nebenquestgegenstand. Wenn du normalerweise Passivfähigkeiten aufleveln würdest, kannst du stattdessen Störungen erhalten.",Oggetto per missione secondaria. Gli aumenti di livello delle abilità passive della tua squadra sono dei disturbi.,Item de missão secundária. Os novos níveis das habilidades passivas de sua equipe passam a oferecer transtornos.,"支线任务物品。
你队伍的被动能力升级改为提供障碍效果。
","サイドクエストアイテム。チーム
のパッシブ能力のレベルアップが
代わりに障害を提供します。"
ARMOR_EXPERIMENTALTREATMENT_FIXED_NAME,Disorder Decoder,,Descodificador de Trastornos,Décodeur de troubles,Entstörungssender,Decodificatore di Disturbi,Decodificador de Transtornos,混乱解码器,ディスオーダーデコーダー
ARMOR_EXPERIMENTALTREATMENT_FIXED_DESC,Your spells cost 1 less for each disorder you have.,,Sus hechizos cuestan 1 menos por cada trastorno que sufre esta unidad.,Vos sorts coûtent -1&nbsp;mana pour chaque trouble qui vous affecte.,"Deine Zauber kosten pro Störung, unter der du leidest, 1&nbsp;Mana weniger.",I tuoi incantesimi costano 1 in meno per ogni disturbo che hai.,Seus encantamentos custam 1 a menos para cada transtorno que você possui.,"你的法术每有一个障碍，
消耗减少 1。","あなたが持っている障害の数だけ
、呪文のコストが1少なくなりま
す。"
ARMOR_FARTFACE_NAME,Fart Face,,Caraculo,Face de pet,Furzgesicht,Faccia da Peto,Cara de Pum,毒脸盔甲,毒面の鎧
ARMOR_FARTFACE_DESC,Side Quest Item. Apply Poison 1 to everything at the start of the battle.,,Objeto de misión secundaria. Aplica 1 de veneno a todo al inicio del combate.,Objet de quête secondaire. Toutes les unités subissent Poison +1&nbsp;en début de combat.,Nebenquestgegenstand. Verursache am Anfang des Kampfes bei allen Einheiten Gift&nbsp;1.,Oggetto per missione secondaria. Applichi Veleno 1 a tutto all'inizio della battaglia.,Item de missão secundária. Aplique veneno 1 em tudo no início da batalha.,"支线任务物品。
战斗开始时对所有单位施加 中毒 1。
","サイドクエストアイテム。戦闘開
始時にすべてに毒1を適用します
。"
ARMOR_FARTFACE_FIXED_NAME,Robo Fart Face,,Caraculo robótico,Face de pet robot,Robo-Furzgesicht,Faccia da Peto Robotica,Cara de Pum Robô,机器人屁脸,ロボ毒ガス顔
ARMOR_FARTFACE_FIXED_DESC,Apply Poison 1 to all enemies at the start of the battle.,,Aplica 1 de veneno a todos los enemigos al inicio del combate.,Tous les ennemis subissent Poison +1&nbsp;en début de combat.,Verursache am Anfang des Kampfes bei allen Gegnern Gift&nbsp;1.,Applica Veleno 1 a tutti i nemici all'inizio della battaglia.,Aplique veneno 1 em todos os inimigos no início da batalha.,在战斗开始时对所有敌人施加中毒1。,"戦闘開始時にすべての敵に毒1を
付与する。"
ARMOR_GUILLOTINASHEAD_NAME,Guillotina's Head,,Cabeza de Guillotina,Tête de Guillotina,Guillotinas Kopf,Testa di Guillotina,Cabeça de Guilhotina,断头台的头颅,ギロチーナの首
ARMOR_GUILLOTINASHEAD_DESC,"Take it to the Meat Altar in the Throbbing Domain.
All battles are Hard battles. Enemies will attack you instead of your allies if they can. Units that contact or attack you have a chance to be Feared. Your basic attack has a +10% chance to inflict Fear.",,"Hay que llevarla al altar de carne, en el Dominio Palpitante.
Todos los combates se libran en modo Difícil. Si pueden, los enemigos atacarán a esta unidad en vez de a sus aliados. Las unidades que entren en contacto con ella o la ataquen pueden sufrir miedo. El ataque básico tiene +10 % de probabilidad de infligir miedo.","Amenez-la à l'Autel de chair dans le Domaine lancinant.
Les combats deviennent tous difficiles. Les ennemis vous attaqueront de préférence au lieu de vos alliés. Les unités qui vous touchent ou vous attaquent ont une chance de subir Peur. Votre attaque de base a +10&nbsp;% de chances d'infliger Peur.","Bring ihn zum Fleischaltar im Pulsierenden Reich.
Alle Kämpfe sind hart. Gegner priorisieren dich. Einheiten, die dich berühren oder angreifen können Angst erleiden. Dein Grundangriff verursacht mit +10%iger Wahrscheinlichkeit Angst.","Portala all'Altare della Carne nel Regno Pulsante.
Tutte le battaglie sono di livello Difficile. I nemici attaccheranno te invece dei tuoi alleati, se possono. Le unità che ti toccano o ti attaccano hanno una probabilità di generare Paura. Il tuo attacco base ha una probabilità del +10% di infliggere Paura.","Leve este item para o Altar de Carne no Domínio Pulsante.
Todas as batalhas se tornam difíceis. Inimigos atacam você ao invés de seus aliados, se puderem. Unidades que atacarem ou entrarem em contato com você possuem uma chance de aplicar medo. Seu ataque básico possui +10% de chance de aplicar medo.","将它带到脉动领域的肉祭坛。
所有战斗都是困难战斗。
敌人如果可以，会优先攻击你而非你的盟友。
与您接触或攻击您的单位有机会被恐惧。
你的基础攻击有+10%机会造成恐惧。
","鼓動する領域の肉の祭壇に持って
いきましょう。  
すべての戦闘はハードバトルです
。敵は可能であれば味方ではなく
あなたを攻撃します。接触または
攻撃してくるユニットには恐怖状
態になる可能性があります。あな
たの基本攻撃には恐怖を与える確
率が10%増加します。"
ARMOR_MAGICMIRROR_NAME,Magic Mirror (Broken),,Espejo mágico (roto),Miroir magique (brisé),Zauberspiegel (Kaputt),Specchio Magico (Rotto),Espelho Mágico (Quebrado),魔镜（破损）,壊れた魔法の鏡
ARMOR_MAGICMIRROR_DESC,Side Quest Item. Your team has very bad luck during events. +2 Thorns.,,Objeto de misión secundaria. El grupo tiene muy mala pata durante los eventos. +2 de espinas.,Objet de quête secondaire. Votre équipe est très malchanceuse lors des événements. Épines +2.,Nebenquestgegenstand. Deine Gruppe hat bei allen Ereignissen extremes Unglück. +2&nbsp;Dornen.,Oggetto per missione secondaria. La tua squadra è molto sfortunata durante gli eventi. +2 Spine.,Item de missão secundária. Sua equipe tem muito azar durante eventos. +2 de espinhos.,"支线任务物品。  
你的队伍在事件中运气非常差。  
+2 荆棘。","サイドクエストアイテム。イベン
ト中、あなたのチームは非常に運
が悪い。+2 トゲ。"
ARMOR_MAGICMIRROR_FIXED_NAME,Magic Mirror,,Espejo mágico,Miroir magique,Zauberspiegel,Specchio Magico,Espelho Mágico,魔镜,魔法の鏡
ARMOR_MAGICMIRROR_FIXED_DESC,+20% chance to reflect projectiles. Spawn a friendly Spookie when downed.,,+20 % de probabilidad de devolver proyectiles. Esta unidad genera un fantasmito aliado al caer abatida.,"Chances de renvoyer les projectiles +20&nbsp;%. K.O., une Trouille alliée apparaît.","+20%ige Wahrscheinlichkeit, Geschosse zu reflektieren. Rufe einen freundlichen Spuki, wenn du in Ohnmacht fällst.",+20% di probabilità di riflettere i proiettili. Generi uno Spauracchio alleato quando sei KO.,+20% de chance de refletir projéteis. Gere um sustinho amigável ao ficar inconsciente.,"+20% 反射投射物的几率。
倒下时生成一个友方鬼怪。","+20%の確率で飛び道具を反射
します。倒されたときに友好的な
Spookieを召喚します。"
ARMOR_NUKE_NAME,Nuke,,Arma nuclear,Ogive,Atombombe,Bomba Atomica,Nuclear,核弹,核爆弾
ARMOR_NUKE_DESC,"Take it to The Infinite and wait for the signal from Dr. Beanies to set it off.
+2 Brace. If this cat dies, it explodes and damages everything for 50.
Bonus Ability: Trigger the Nuke.",,"Hay que llevarla al infinito y esperar la señal del Dr. Beanies para detonarla.
+2 de refuerzo. Si este gato muere, hace explosión e inflige 50 de daño.
Habilidad de bonificación: Detonación de arma nuclear.","Amenez-la à l'Infini et attendez le signal du Dr Beanies pour la déclencher.
Garde +2. Si ce chat meurt, il explose et inflige 50&nbsp;dégâts à toutes les unités.
Capacité bonus&nbsp;: Bombe nucléaire.","Bring sie in die Unendlichkeit und warte auf das Signal von Dr. Beanies, bevor du sie zündest.
+2&nbsp;Wappnen. Wenn diese Katze stirbt, explodiert sie und fügt allen Einheiten 50&nbsp;Schaden zu.
Bonusfähigkeit: Atombombe zünden.","Portala all'Infinito e attendi il segnale del Dottor Beanies per farla esplodere.
+2 alla Guardia. Se questo gatto muore, esplode e infligge un danno di 50 a tutto.
Abilità Bonus: Attiva l'Atomica.","Leve-a até o Infinito e espere pelo sinal do Dr. Beanies para ativá-la.
+2 de preparação. Se este gato morrer, ela explode e causa 50 de dano a tudo.
Habilidade bônus: Ativar Bomba Nuclear.","将它带到无限之地并等待豆豆博士的信号引爆它。

+2 护甲。如果这只猫死亡，
会爆炸并对所有目标造成50点伤害。","インフィニットに持って行き、
Dr. Beaniesからの合
図を待って起動させましょう。 
 
+2 ブレース。この猫が倒れる
と爆発し、すべてに50のダメー
ジを与えます。  
ボーナス能力：核爆弾を起動する
。"
ARMOR_PRINCESSHAT_NAME,Princess Hat,,Gorro de princesa,Coiffe de princesse,Prinzessinnenhut,Cappello da Principessa,Chapéu de Princesa,公主帽,プリンセスハット
ARMOR_PRINCESSHAT_DESC,Side Quest Item. Fragile. Equipped cat cannot use any actions except Move.,,Objeto de misión secundaria. Fragilidad. El gato que lo tenga equipado solo puede moverse.,Objet de quête secondaire. Fragile. Le chat équipé ne peut que se déplacer.,"Nebenquestgegenstand. Zerbrechlich. Die Katze, die ihn trägt, kann keine Aktionen außer Bewegung benutzen.",Oggetto per missione secondaria. Fragile. Il gatto equipaggiato non può usare alcuna azione a eccezione di Movimento.,Item de missão secundária. O gato que o equipar não pode realizar qualquer ação além de se mover.,"支线任务物品。易碎。
装备的猫除了移动外不能使用任何动作。
","サイドクエストアイテム。壊れや
すい。装備した猫は移動以外のア
クションを使用できません。"
ARMOR_PRINCESSHAT_FIXED_NAME,Used Princess Hat,,Gorro de princesa usado,Coiffe de princesse usée,Gebrauchter Prinzessinnenhut,Cappello da Principessa Usato,Chapéu de Princesa Usado,用过的公主帽,使い古しのプリンセスハット
ARMOR_PRINCESSHAT_FIXED_DESC,,,,,,,,,
ARMOR_PUTRIDLEECH_NAME,Putrid Leech,,Sanguijuela putrefacta,Sangsue putride,Verfaulter Blutegel,Sanguisuga Putrida,Sanguessuga Pútrida,腐烂的水蛭,腐敗ヒル
ARMOR_PUTRIDLEECH_DESC,"Take it to the Throbbing Artery in the Boneyard.
You never level up and die when downed. You have Lifesteal on all of your attacks and abilities.",,"Hay que llevarla a la arteria palpitante, en el cementerio.
Esta unidad no sube de nivel y muere al caer abatida. Todos sus ataques y habilidades tienen robavida.","Ammenez-la à l'Artère lancinante dans le Cimetière.
Vous ne montez jamais de niveau et mourrez lorsqu'on vous met à terre. Toutes vos attaques et compétences bénéficient de Vol de vie.","Bring ihn zur Pulsierenden Arterie auf dem Friedhof.
Du kannst nicht aufleveln und stirbst, wenn du in Ohnmacht fällst. All deine Angriffe und Fähigkeiten saugen Leben ab.","Portala all'Arteria Pulsante nel Cimitero.
Non salirai mai di livello e morirai se vai KO. Hai Rubavita su tutti i tuoi attacchi e le tue abilità.","Leve para a Artéria Pulsante no Cemitério de Ossos.
Você nunca sobe de nível ao ficar inconsciente. Você possui roubo de vida em todos os seus ataques e habilidades.","将它带到骨场的脉动动脉。
你永远不会升级，倒地时死亡。
你的所有攻击和技能具有生命吸取效果。
","ボーンヤードの脈打つ動脈に持っ
て行け。  
レベルアップせず、倒されると死
亡します。  
すべての攻撃とアビリティにライ
フスティールがあります。"
